frame,objeto,confianza,id,matricula
1,car,0.71,1,
1,car,0.63,2,
1,car,0.47,3,
1,car,0.39,4,
1,car,0.29,5,
1,car,0.27,6,
2,car,0.61,1,
2,car,0.53,2,
2,car,0.28,3,
2,car,0.47,4,
2,car,0.20,5,
3,car,0.55,1,
3,car,0.56,2,
3,car,0.25,3,
3,car,0.31,4,
3,car,0.19,5,
4,car,0.67,1,
4,car,0.56,2,
4,car,0.32,3,
4,car,0.37,4,
4,car,0.17,5,
5,car,0.68,1,
5,car,0.57,2,
5,car,0.36,3,
5,car,0.35,4,
5,car,0.18,5,
6,car,0.70,1,
6,car,0.58,2,
6,car,0.39,3,
6,car,0.37,4,
6,car,0.17,5,
6,car,0.30,6,
7,car,0.68,1,
7,car,0.58,2,
7,car,0.37,3,
7,car,0.16,5,
7,car,0.28,6,
8,car,0.71,1,
8,car,0.48,2,
8,car,0.35,3,
8,car,0.23,5,
8,car,0.29,6,
9,car,0.70,1,
9,car,0.64,2,
9,car,0.32,3,
9,car,0.17,5,
9,car,0.13,6,
10,car,0.72,1,
10,car,0.64,2,
10,car,0.33,3,
10,car,0.17,5,
10,car,0.21,6,
10,car,0.36,18,
11,car,0.66,1,
11,car,0.59,2,
11,car,0.31,3,
11,car,0.20,5,
11,car,0.33,6,
11,car,0.42,18,
12,car,0.69,1,
12,car,0.63,2,
12,car,0.35,3,
12,car,0.20,5,
12,car,0.18,6,
12,car,0.39,18,
13,car,0.70,1,
13,car,0.65,2,
13,car,0.36,3,
13,car,0.12,5,
13,car,0.33,6,
13,car,0.36,18,
14,car,0.66,1,
14,car,0.67,2,
14,car,0.31,3,
14,car,0.13,5,
14,car,0.23,6,
14,car,0.39,18,
15,car,0.73,1,
15,car,0.66,2,
15,car,0.32,3,
15,car,0.17,5,
15,car,0.20,6,
15,car,0.38,18,
16,car,0.71,1,
16,car,0.66,2,
16,car,0.34,3,
16,car,0.29,5,
16,car,0.20,6,
16,car,0.37,18,
17,car,0.70,1,
17,car,0.68,2,
17,car,0.34,3,
17,car,0.37,5,
17,car,0.22,6,
17,car,0.41,18,
18,car,0.73,1,
18,car,0.70,2,
18,car,0.35,3,
18,car,0.39,5,
18,car,0.20,6,
18,car,0.40,18,
19,car,0.72,1,
19,car,0.67,2,
19,car,0.34,3,
19,car,0.12,5,
19,car,0.14,6,
19,car,0.40,18,
19,car,0.36,26,
20,car,0.71,1,
20,car,0.71,2,
20,car,0.34,3,
20,car,0.21,5,
20,car,0.20,6,
20,car,0.43,18,
20,car,0.43,26,
21,car,0.71,1,
21,car,0.76,2,
21,car,0.34,3,
21,car,0.22,5,
21,car,0.18,6,
21,car,0.42,18,
21,car,0.43,26,
22,car,0.71,1,
22,car,0.72,2,
22,car,0.34,3,
22,car,0.52,5,
22,car,0.19,6,
22,car,0.41,18,
23,car,0.70,1,
23,car,0.75,2,
23,car,0.36,3,
23,car,0.56,5,
23,car,0.18,6,
23,car,0.42,18,
24,car,0.69,1,
24,car,0.72,2,
24,car,0.35,3,
24,car,0.57,5,
24,car,0.18,6,
24,car,0.41,18,
25,car,0.71,1,
25,car,0.71,2,
25,car,0.32,3,
25,car,0.56,5,
25,car,0.33,6,
25,car,0.41,18,
26,car,0.71,1,
26,car,0.66,2,
26,car,0.31,3,
26,car,0.61,5,
26,car,0.33,6,
26,car,0.41,18,
27,car,0.70,1,
27,car,0.71,2,
27,car,0.30,3,
27,car,0.59,5,
27,car,0.33,6,
27,car,0.43,18,
28,car,0.70,1,
28,car,0.74,2,
28,car,0.29,3,
28,car,0.46,5,
28,car,0.36,6,
28,car,0.44,18,
29,car,0.71,1,
29,car,0.73,2,
29,car,0.26,3,
29,car,0.40,5,
29,car,0.33,6,
29,car,0.42,18,
30,car,0.70,1,
30,car,0.69,2,
30,car,0.27,3,
30,car,0.49,5,
30,car,0.31,6,
30,car,0.41,18,
30,car,0.41,36,
31,car,0.69,1,
31,car,0.73,2,
31,car,0.31,3,
31,car,0.57,5,
31,car,0.32,6,
31,car,0.42,18,
31,car,0.30,36,
32,car,0.67,1,
32,car,0.78,2,
32,car,0.35,3,
32,car,0.50,5,
32,car,0.36,6,
32,car,0.45,18,
32,car,0.27,36,
32,car,0.32,38,
33,car,0.67,1,
33,car,0.75,2,
33,car,0.14,3,
33,car,0.49,5,
33,car,0.30,6,
33,car,0.43,18,
33,car,0.31,36,
33,car,0.35,38,
34,car,0.68,1,
34,car,0.74,2,
34,car,0.13,3,
34,car,0.49,5,
34,car,0.31,6,
34,car,0.41,18,
34,car,0.47,36,
34,car,0.33,38,
35,car,0.67,1,
35,car,0.75,2,
35,car,0.28,3,
35,car,0.51,5,
35,car,0.28,6,
35,car,0.40,18,
35,car,0.34,36,
35,car,0.28,38,
36,car,0.68,1,
36,car,0.77,2,
36,car,0.27,3,
36,car,0.53,5,
36,car,0.20,6,
36,car,0.42,18,
36,car,0.40,36,
36,car,0.27,38,
37,car,0.64,1,
37,car,0.71,2,
37,car,0.14,3,
37,car,0.56,5,
37,car,0.47,18,
37,car,0.33,36,
37,car,0.27,38,
38,car,0.66,1,
38,car,0.78,2,
38,car,0.15,3,
38,car,0.56,5,
38,car,0.43,18,
38,car,0.31,36,
38,car,0.28,38,
39,car,0.68,1,
39,car,0.81,2,
39,car,0.14,3,
39,car,0.57,5,
39,car,0.41,18,
39,car,0.29,36,
40,car,0.65,1,
40,car,0.82,2,
40,car,0.15,3,
40,car,0.63,5,
40,car,0.47,18,
40,car,0.26,36,
40,car,0.29,6,
40,car,0.26,38,
41,car,0.65,1,
41,car,0.77,2,
41,car,0.11,3,
41,car,0.66,5,
41,car,0.45,18,
41,car,0.27,36,
41,car,0.34,6,
41,car,0.27,38,
42,car,0.66,1,
42,car,0.77,2,
42,car,0.13,3,
42,car,0.68,5,
42,car,0.47,18,
42,car,0.29,36,
42,car,0.37,6,
42,car,0.30,38,
43,car,0.64,1,
43,car,0.83,2,
43,car,0.12,3,
43,car,0.63,5,
43,car,0.48,18,
43,car,0.26,36,
43,car,0.36,6,
43,car,0.29,38,
44,car,0.65,1,
44,car,0.77,2,
44,car,0.13,3,
44,car,0.63,5,
44,car,0.48,18,
44,car,0.23,36,
44,car,0.28,6,
44,car,0.31,38,
45,car,0.65,1,
45,car,0.76,2,
45,car,0.18,3,
45,car,0.65,5,
45,car,0.20,36,
45,car,0.49,6,
45,car,0.29,38,
46,car,0.68,1,
46,car,0.77,2,
46,car,0.19,3,
46,car,0.61,5,
46,car,0.23,36,
46,car,0.40,6,
46,car,0.34,38,
46,car,0.50,18,
47,car,0.70,1,
47,car,0.81,2,
47,car,0.15,3,
47,car,0.59,5,
47,car,0.20,6,
47,car,0.31,38,
47,car,0.50,18,
48,car,0.72,1,
48,car,0.78,2,
48,car,0.14,3,
48,car,0.60,5,
48,car,0.42,6,
48,car,0.31,38,
48,car,0.48,18,
49,car,0.72,1,
49,car,0.82,2,
49,car,0.14,3,
49,car,0.69,5,
49,car,0.18,6,
49,car,0.29,38,
49,car,0.52,18,
50,car,0.71,1,
50,car,0.81,2,
50,car,0.12,3,
50,car,0.69,5,
50,car,0.17,6,
50,car,0.29,38,
50,car,0.49,18,
51,car,0.72,1,
51,car,0.85,2,
51,car,0.66,5,
51,car,0.26,38,
51,car,0.48,18,
52,car,0.72,1,
52,car,0.87,2,
52,car,0.72,5,
52,car,0.25,38,
52,car,0.51,18,
53,car,0.71,1,
53,car,0.88,2,
53,car,0.70,5,
53,car,0.26,38,
53,car,0.44,18,
54,car,0.73,1,
54,car,0.81,2,
54,car,0.70,5,
54,car,0.23,38,
54,car,0.35,18,
55,car,0.71,1,
55,car,0.77,2,
55,car,0.73,5,
55,car,0.22,38,
55,car,0.37,18,
55,car,0.44,48,
56,car,0.74,1,
56,car,0.77,2,
56,car,0.71,5,
56,car,0.26,38,
56,car,0.40,18,
56,car,0.46,48,
57,car,0.74,1,
57,car,0.81,2,
57,car,0.71,5,
57,car,0.27,38,
57,car,0.41,18,
57,car,0.45,48,
58,car,0.76,1,
58,car,0.79,2,
58,car,0.70,5,
58,car,0.25,38,
58,car,0.41,18,
58,car,0.45,48,
59,car,0.74,1,
59,car,0.79,2,
59,car,0.65,5,
59,car,0.27,38,
59,car,0.40,18,
59,car,0.46,48,
60,car,0.73,1,
60,car,0.81,2,
60,car,0.63,5,
60,car,0.28,38,
60,car,0.13,18,
60,car,0.49,48,
61,car,0.77,1,
61,car,0.76,2,
61,car,0.62,5,
61,car,0.26,38,
61,car,0.45,18,
61,car,0.49,48,
62,car,0.75,1,
62,car,0.78,2,
62,car,0.57,5,
62,car,0.24,38,
62,car,0.37,18,
62,car,0.44,48,
63,car,0.76,1,
63,car,0.80,2,
63,car,0.65,5,
63,car,0.29,38,
63,car,0.48,18,
63,car,0.48,48,
64,car,0.74,1,
64,car,0.79,2,
64,car,0.62,5,
64,car,0.31,38,
64,car,0.41,18,
64,car,0.47,48,
65,car,0.73,1,
65,car,0.76,2,
65,car,0.61,5,
65,car,0.31,38,
65,car,0.39,18,
65,car,0.46,48,
66,car,0.73,1,
66,car,0.77,2,
66,car,0.64,5,
66,car,0.29,38,
66,car,0.43,18,
66,car,0.48,48,
67,car,0.74,1,
67,car,0.78,2,
67,car,0.59,5,
67,car,0.26,38,
67,car,0.44,18,
67,car,0.50,48,
68,car,0.71,1,
68,car,0.65,2,
68,car,0.50,5,
68,car,0.26,38,
68,car,0.45,18,
68,car,0.49,48,
69,car,0.71,1,
69,car,0.62,2,
69,car,0.51,5,
69,car,0.27,38,
69,car,0.46,18,
69,car,0.50,48,
70,car,0.73,1,
70,car,0.74,2,
70,car,0.57,5,
70,car,0.25,38,
70,car,0.45,18,
70,car,0.48,48,
70,car,0.40,56,
71,car,0.70,1,
71,car,0.67,2,
71,car,0.60,5,
71,car,0.27,38,
71,car,0.41,18,
71,car,0.49,48,
71,car,0.25,56,
72,car,0.71,1,
72,car,0.65,2,
72,car,0.68,5,
72,car,0.27,38,
72,car,0.47,18,
72,car,0.49,48,
72,car,0.31,56,
73,car,0.72,1,
73,car,0.64,2,
73,car,0.65,5,
73,car,0.26,38,
73,car,0.44,18,
73,car,0.47,48,
73,car,0.16,56,
74,car,0.73,1,
74,car,0.70,2,
74,car,0.64,5,
74,car,0.30,38,
74,car,0.43,18,
74,car,0.47,48,
74,car,0.15,56,
75,car,0.76,1,
75,car,0.59,2,
75,car,0.66,5,
75,car,0.27,38,
75,car,0.41,18,
75,car,0.46,48,
75,car,0.11,56,
76,car,0.77,1,
76,car,0.57,2,
76,car,0.59,5,
76,car,0.27,38,
76,car,0.46,18,
76,car,0.48,48,
76,car,0.19,56,
77,car,0.77,1,
77,car,0.79,2,
77,car,0.70,5,
77,car,0.24,38,
77,car,0.42,18,
77,car,0.47,48,
77,car,0.17,56,
78,car,0.75,1,
78,car,0.74,2,
78,car,0.76,5,
78,car,0.23,38,
78,car,0.37,18,
78,car,0.44,48,
78,car,0.14,56,
79,car,0.77,1,
79,car,0.75,2,
79,car,0.75,5,
79,car,0.21,38,
79,car,0.35,18,
79,car,0.45,48,
79,car,0.15,56,
80,car,0.73,1,
80,car,0.78,2,
80,car,0.75,5,
80,car,0.22,38,
80,car,0.34,18,
80,car,0.42,48,
80,car,0.18,56,
81,car,0.77,1,
81,car,0.80,2,
81,car,0.70,5,
81,car,0.22,38,
81,car,0.33,18,
81,car,0.39,48,
81,car,0.16,56,
82,car,0.72,1,
82,car,0.85,2,
82,car,0.72,5,
82,car,0.23,38,
82,car,0.33,18,
82,car,0.40,48,
82,car,0.17,56,
83,car,0.72,1,
83,car,0.84,2,
83,car,0.70,5,
83,car,0.22,38,
83,car,0.33,18,
83,car,0.40,48,
83,car,0.17,56,
84,car,0.73,1,
84,car,0.83,2,
84,car,0.71,5,
84,car,0.23,38,
84,car,0.31,18,
84,car,0.38,48,
84,car,0.21,56,
85,car,0.73,1,
85,car,0.78,2,
85,car,0.71,5,
85,car,0.23,38,
85,car,0.29,18,
85,car,0.36,48,
85,car,0.13,56,
86,car,0.70,1,
86,car,0.78,2,
86,car,0.67,5,
86,car,0.21,38,
86,car,0.29,18,
86,car,0.34,48,
86,car,0.17,56,
87,car,0.73,1,
87,car,0.83,2,
87,car,0.77,5,
87,car,0.22,38,
87,car,0.29,18,
87,car,0.36,48,
87,car,0.17,56,
88,car,0.76,1,
88,car,0.84,2,
88,car,0.73,5,
88,car,0.26,38,
88,car,0.21,18,
88,car,0.36,48,
88,car,0.19,56,
89,car,0.79,1,
89,car,0.86,2,
89,car,0.80,5,
89,car,0.28,38,
89,car,0.25,18,
89,car,0.39,48,
89,car,0.16,56,
90,car,0.79,1,
90,car,0.87,2,
90,car,0.80,5,
90,car,0.26,38,
90,car,0.26,18,
90,car,0.39,48,
90,car,0.15,56,
91,car,0.77,1,
91,car,0.88,2,
91,car,0.87,5,
91,car,0.20,38,
91,car,0.26,18,
91,car,0.40,48,
91,car,0.23,56,
92,car,0.78,1,
92,car,0.87,2,
92,car,0.86,5,
92,car,0.19,38,
92,car,0.25,18,
92,car,0.38,48,
92,car,0.27,56,
93,car,0.78,1,
93,car,0.87,2,
93,car,0.85,5,
93,car,0.18,38,
93,car,0.29,18,
93,car,0.41,48,
93,car,0.27,56,
94,car,0.77,1,
94,car,0.88,2,
94,car,0.85,5,
94,car,0.10,38,
94,car,0.31,18,
94,car,0.40,48,
94,car,0.31,56,
95,car,0.78,1,
95,car,0.88,2,
95,car,0.84,5,
95,car,0.19,38,
95,car,0.30,18,
95,car,0.42,48,
95,car,0.30,56,
96,car,0.76,1,
96,car,0.89,2,
96,car,0.78,5,
96,car,0.25,38,
96,car,0.29,18,
96,car,0.42,48,
96,car,0.30,56,
97,car,0.76,1,
97,car,0.89,2,
97,car,0.83,5,
97,car,0.16,38,
97,car,0.36,18,
97,car,0.46,48,
97,car,0.23,56,
98,car,0.76,1,
98,car,0.89,2,
98,car,0.84,5,
98,car,0.12,38,
98,car,0.36,18,
98,car,0.46,48,
98,car,0.25,56,
99,car,0.76,1,
99,car,0.88,2,
99,car,0.84,5,
99,car,0.15,38,
99,car,0.36,18,
99,car,0.45,48,
99,car,0.28,56,
100,car,0.76,1,
100,car,0.88,2,
100,car,0.81,5,
100,car,0.20,38,
100,car,0.35,18,
100,car,0.44,48,
100,car,0.29,56,
101,car,0.75,1,
101,car,0.88,2,
101,car,0.81,5,
101,car,0.36,18,
101,car,0.46,48,
101,car,0.31,56,
102,car,0.78,1,
102,car,0.89,2,
102,car,0.82,5,
102,car,0.39,18,
102,car,0.46,48,
102,car,0.29,56,
103,car,0.79,1,
103,car,0.88,2,
103,car,0.85,5,
103,car,0.39,18,
103,car,0.46,48,
103,car,0.30,56,
103,car,0.26,38,
104,car,0.79,1,
104,car,0.87,2,
104,car,0.84,5,
104,car,0.35,18,
104,car,0.42,48,
104,car,0.29,56,
104,car,0.21,38,
105,car,0.79,1,
105,car,0.88,2,
105,car,0.82,5,
105,car,0.21,18,
105,car,0.46,48,
105,car,0.27,56,
105,car,0.18,38,
106,car,0.79,1,
106,car,0.88,2,
106,car,0.87,5,
106,car,0.32,18,
106,car,0.45,48,
106,car,0.26,56,
106,car,0.12,38,
107,car,0.80,1,
107,car,0.91,2,
107,car,0.91,5,
107,car,0.32,18,
107,car,0.45,48,
107,car,0.26,56,
107,car,0.47,38,
108,car,0.79,1,
108,car,0.91,2,
108,car,0.89,5,
108,car,0.38,18,
108,car,0.44,48,
108,car,0.28,56,
108,car,0.52,38,
109,car,0.80,1,
109,car,0.86,2,
109,car,0.84,5,
109,car,0.39,18,
109,car,0.45,48,
109,car,0.29,56,
109,car,0.59,38,
110,car,0.79,1,
110,car,0.88,2,
110,car,0.75,5,
110,car,0.34,18,
110,car,0.47,48,
110,car,0.30,56,
110,car,0.60,38,
111,car,0.79,1,
111,car,0.90,2,
111,car,0.69,5,
111,car,0.31,18,
111,car,0.42,48,
111,car,0.29,56,
111,car,0.58,38,
112,car,0.79,1,
112,car,0.90,2,
112,car,0.66,5,
112,car,0.11,18,
112,car,0.39,48,
112,car,0.31,56,
112,car,0.54,38,
113,car,0.77,1,
113,car,0.90,2,
113,car,0.81,5,
113,car,0.12,18,
113,car,0.40,48,
113,car,0.31,56,
113,car,0.54,38,
114,car,0.78,1,
114,car,0.90,2,
114,car,0.80,5,
114,car,0.23,18,
114,car,0.40,48,
114,car,0.27,56,
114,car,0.37,38,
115,car,0.78,1,
115,car,0.92,2,
115,car,0.75,5,
115,car,0.19,18,
115,car,0.39,48,
115,car,0.27,56,
115,car,0.38,38,
116,car,0.78,1,
116,car,0.93,2,
116,car,0.68,5,
116,car,0.25,18,
116,car,0.41,48,
116,car,0.24,56,
116,car,0.34,38,
117,car,0.75,1,
117,car,0.92,2,
117,car,0.79,5,
117,car,0.18,18,
117,car,0.43,48,
117,car,0.23,56,
117,car,0.27,38,
118,car,0.74,1,
118,car,0.93,2,
118,car,0.82,5,
118,car,0.16,18,
118,car,0.44,48,
118,car,0.19,56,
118,car,0.31,38,
119,car,0.72,1,
119,car,0.89,2,
119,car,0.78,5,
119,car,0.18,18,
119,car,0.48,48,
119,car,0.17,56,
119,car,0.23,38,
120,car,0.73,1,
120,car,0.91,2,
120,car,0.82,5,
120,car,0.54,48,
120,car,0.16,56,
120,car,0.19,38,
121,car,0.74,1,
121,car,0.93,2,
121,car,0.80,5,
121,car,0.46,48,
121,car,0.19,56,
121,car,0.35,38,
122,car,0.73,1,
122,car,0.93,2,
122,car,0.84,5,
122,car,0.48,48,
122,car,0.16,56,
122,car,0.23,38,
123,car,0.74,1,
123,car,0.94,2,
123,car,0.82,5,
123,car,0.51,48,
123,car,0.20,56,
123,car,0.23,38,
124,car,0.74,1,
124,car,0.95,2,
124,car,0.81,5,
124,car,0.52,48,
124,car,0.18,56,
124,car,0.20,38,
124,car,0.29,18,
125,car,0.72,1,
125,car,0.94,2,
125,car,0.84,5,
125,car,0.51,48,
125,car,0.16,56,
125,car,0.12,38,
125,car,0.25,18,
126,car,0.73,1,
126,car,0.94,2,
126,car,0.87,5,
126,car,0.51,48,
126,car,0.14,56,
126,car,0.10,38,
126,car,0.33,18,
127,car,0.75,1,
127,car,0.93,2,
127,car,0.86,5,
127,car,0.53,48,
127,car,0.14,56,
127,car,0.25,18,
128,car,0.76,1,
128,car,0.93,2,
128,car,0.91,5,
128,car,0.53,48,
128,car,0.18,56,
128,car,0.26,18,
129,car,0.73,1,
129,car,0.92,2,
129,car,0.85,5,
129,car,0.52,48,
129,car,0.18,56,
129,car,0.24,18,
130,car,0.75,1,
130,car,0.91,2,
130,car,0.83,5,
130,car,0.56,48,
130,car,0.21,56,
130,car,0.26,18,
131,car,0.75,1,
131,car,0.94,2,
131,car,0.84,5,
131,car,0.57,48,
131,car,0.20,56,
131,car,0.24,18,
132,car,0.76,1,
132,car,0.93,2,
132,car,0.84,5,
132,car,0.55,48,
132,car,0.20,56,
132,car,0.20,18,
133,car,0.77,1,
133,car,0.94,2,
133,car,0.76,5,
133,car,0.55,48,
133,car,0.18,56,
133,car,0.22,18,
134,car,0.75,1,
134,car,0.92,2,
134,car,0.82,5,
134,car,0.54,48,
134,car,0.16,56,
134,car,0.21,18,
134,car,0.31,78,
135,car,0.79,1,
135,car,0.93,2,
135,car,0.86,5,
135,car,0.56,48,
135,car,0.16,56,
135,car,0.25,18,
135,car,0.26,78,
136,car,0.79,1,
136,car,0.90,2,
136,car,0.85,5,
136,car,0.55,48,
136,car,0.16,56,
136,car,0.28,18,
136,car,0.32,78,
137,car,0.80,1,
137,car,0.89,2,
137,car,0.87,5,
137,car,0.57,48,
137,car,0.13,56,
137,car,0.31,18,
137,car,0.30,78,
138,car,0.78,1,
138,car,0.89,2,
138,car,0.83,5,
138,car,0.56,48,
138,car,0.11,56,
138,car,0.29,18,
138,car,0.29,78,
139,car,0.78,1,
139,car,0.89,2,
139,car,0.87,5,
139,car,0.54,48,
139,car,0.32,18,
139,car,0.32,78,
140,car,0.84,1,
140,car,0.90,2,
140,car,0.86,5,
140,car,0.43,48,
140,car,0.31,18,
140,car,0.32,78,
141,car,0.83,1,
141,car,0.91,2,
141,car,0.87,5,
141,car,0.42,48,
141,car,0.31,18,
141,car,0.35,78,
142,car,0.85,1,
142,car,0.90,2,
142,car,0.86,5,
142,car,0.43,48,
142,car,0.30,18,
142,car,0.26,78,
143,car,0.85,1,
143,car,0.83,2,
143,car,0.87,5,
143,car,0.42,48,
143,car,0.30,18,
143,car,0.26,78,
144,car,0.84,1,
144,car,0.86,2,
144,car,0.86,5,
144,car,0.42,48,
144,car,0.27,18,
144,car,0.32,78,
145,car,0.83,1,
145,car,0.58,2,
145,car,0.87,5,
145,car,0.44,48,
145,car,0.26,18,
145,car,0.29,78,
146,car,0.83,1,
146,car,0.86,5,
146,car,0.47,48,
146,car,0.27,18,
146,car,0.30,78,
147,car,0.83,1,
147,car,0.88,5,
147,car,0.48,48,
147,car,0.33,18,
147,car,0.33,78,
148,car,0.83,1,
148,car,0.90,5,
148,car,0.48,48,
148,car,0.25,18,
148,car,0.25,78,
149,car,0.85,1,
149,car,0.88,5,
149,car,0.44,48,
149,car,0.29,18,
149,car,0.25,78,
150,car,0.86,1,
150,car,0.86,5,
150,car,0.44,48,
150,car,0.27,18,
150,car,0.23,78,
151,car,0.85,1,
151,car,0.87,5,
151,car,0.36,48,
151,car,0.30,18,
151,car,0.29,78,
152,car,0.87,1,
152,car,0.88,5,
152,car,0.35,48,
152,car,0.29,18,
152,car,0.30,78,
153,car,0.86,1,
153,car,0.89,5,
153,car,0.39,48,
153,car,0.28,18,
153,car,0.18,78,
154,car,0.85,1,
154,car,0.88,5,
154,car,0.42,48,
154,car,0.28,18,
154,car,0.18,78,
155,car,0.86,1,
155,car,0.89,5,
155,car,0.38,48,
155,car,0.23,18,
155,car,0.18,78,
156,car,0.85,1,
156,car,0.88,5,
156,car,0.41,48,
156,car,0.30,18,
156,car,0.19,78,
157,car,0.85,1,
157,car,0.89,5,
157,car,0.39,48,
157,car,0.10,18,
157,car,0.20,78,
158,car,0.85,1,
158,car,0.88,5,
158,car,0.37,48,
158,car,0.25,18,
158,car,0.19,78,
159,car,0.85,1,
159,car,0.89,5,
159,car,0.38,48,
159,car,0.28,18,
159,car,0.18,78,
160,car,0.84,1,
160,car,0.90,5,
160,car,0.39,48,
160,car,0.31,18,
160,car,0.16,78,
161,car,0.84,1,
161,car,0.89,5,
161,car,0.43,48,
161,car,0.36,18,
161,car,0.15,78,
162,car,0.84,1,
162,car,0.88,5,
162,car,0.43,48,
162,car,0.35,18,
162,car,0.17,78,
163,car,0.84,1,
163,car,0.87,5,
163,car,0.40,48,
163,car,0.29,18,
163,car,0.17,78,
164,car,0.84,1,
164,car,0.90,5,
164,car,0.42,48,
164,car,0.31,18,
164,car,0.16,78,
165,car,0.85,1,
165,car,0.89,5,
165,car,0.40,48,
165,car,0.29,18,
165,car,0.12,78,
166,car,0.85,1,
166,car,0.89,5,
166,car,0.35,48,
166,car,0.27,18,
166,car,0.11,78,
167,car,0.84,1,
167,car,0.90,5,
167,car,0.39,48,
167,car,0.30,18,
167,car,0.11,78,
168,car,0.85,1,
168,car,0.92,5,
168,car,0.39,48,
168,car,0.30,18,
168,car,0.13,78,
169,car,0.85,1,
169,car,0.91,5,
169,car,0.41,48,
169,car,0.30,18,
169,car,0.11,78,
170,car,0.84,1,
170,car,0.92,5,
170,car,0.40,48,
170,car,0.31,18,
170,car,0.12,78,
171,car,0.84,1,
171,car,0.92,5,
171,car,0.46,48,
171,car,0.32,18,
171,car,0.12,78,
172,car,0.84,1,
172,car,0.91,5,
172,car,0.47,48,
172,car,0.32,18,
172,car,0.14,78,
173,car,0.82,1,
173,car,0.90,5,
173,car,0.45,48,
173,car,0.18,18,
173,car,0.15,78,
174,car,0.81,1,
174,car,0.91,5,
174,car,0.56,48,
174,car,0.12,78,
175,car,0.79,1,
175,car,0.90,5,
175,car,0.53,48,
175,car,0.10,78,
176,car,0.80,1,
176,car,0.92,5,
176,car,0.55,48,
176,car,0.16,78,
177,car,0.79,1,
177,car,0.91,5,
177,car,0.54,48,
177,car,0.11,78,
178,car,0.81,1,
178,car,0.91,5,
178,car,0.54,48,
179,car,0.81,1,
179,car,0.92,5,
179,car,0.54,48,
180,car,0.82,1,
180,car,0.94,5,
180,car,0.53,48,
181,car,0.82,1,
181,car,0.94,5,
181,car,0.53,48,
182,car,0.82,1,
182,car,0.94,5,
182,car,0.52,48,
183,car,0.81,1,
183,car,0.93,5,
183,car,0.55,48,
184,car,0.78,1,
184,car,0.93,5,
184,car,0.54,48,
185,car,0.81,1,
185,car,0.93,5,
185,car,0.54,48,
186,car,0.82,1,
186,car,0.93,5,
186,car,0.52,48,
187,car,0.82,1,
187,car,0.94,5,
187,car,0.52,48,
188,car,0.81,1,
188,car,0.95,5,
188,car,0.53,48,
189,car,0.81,1,
189,car,0.94,5,
189,car,0.54,48,
190,car,0.82,1,
190,car,0.89,5,
190,car,0.57,48,
190,car,0.34,100,
191,car,0.83,1,
191,car,0.90,5,
191,car,0.54,48,
191,car,0.31,100,
192,car,0.84,1,
192,car,0.92,5,
192,car,0.54,48,
192,car,0.28,100,
193,car,0.86,1,
193,car,0.92,5,
193,car,0.50,48,
193,car,0.27,100,
194,car,0.86,1,
194,car,0.91,5,
194,car,0.45,48,
194,car,0.24,100,
194,car,0.36,108,
195,car,0.85,1,
195,car,0.91,5,
195,car,0.53,48,
195,car,0.34,100,
195,car,0.30,108,
196,car,0.83,1,
196,car,0.92,5,
196,car,0.51,48,
196,car,0.30,100,
196,car,0.29,108,
197,car,0.86,1,
197,car,0.92,5,
197,car,0.38,48,
197,car,0.23,100,
197,car,0.26,108,
198,car,0.86,1,
198,car,0.81,5,
198,car,0.33,48,
198,car,0.19,100,
198,car,0.26,108,
199,car,0.88,1,
199,car,0.78,5,
199,car,0.31,48,
199,car,0.17,100,
199,car,0.28,108,
200,car,0.88,1,
200,car,0.35,48,
200,car,0.22,100,
200,car,0.30,108,
200,car,0.34,113,
201,car,0.87,1,
201,car,0.40,48,
201,car,0.24,100,
201,car,0.31,108,
201,car,0.36,113,
202,car,0.86,1,
202,car,0.41,48,
202,car,0.20,100,
202,car,0.25,108,
202,car,0.28,113,
203,car,0.85,1,
203,car,0.44,48,
203,car,0.21,100,
203,car,0.22,108,
203,car,0.25,113,
204,car,0.84,1,
204,car,0.42,48,
204,car,0.22,100,
204,car,0.22,108,
204,car,0.24,113,
205,car,0.83,1,
205,car,0.44,48,
205,car,0.23,100,
205,car,0.26,108,
205,car,0.30,113,
206,car,0.82,1,
206,car,0.47,48,
206,car,0.24,100,
206,car,0.20,108,
206,car,0.23,113,
207,car,0.85,1,
207,car,0.50,48,
207,car,0.31,100,
207,car,0.26,108,
207,car,0.28,113,
208,car,0.84,1,
208,car,0.53,48,
208,car,0.34,100,
208,car,0.26,108,
208,car,0.31,113,
209,car,0.84,1,
209,car,0.54,48,
209,car,0.34,100,
209,car,0.22,108,
209,car,0.23,113,
210,car,0.83,1,
210,car,0.55,48,
210,car,0.33,100,
210,car,0.24,108,
210,car,0.25,113,
211,car,0.84,1,
211,car,0.59,48,
211,car,0.39,100,
211,car,0.16,108,
211,car,0.11,113,
212,car,0.83,1,
212,car,0.59,48,
212,car,0.39,100,
212,car,0.21,108,
212,car,0.19,113,
213,car,0.83,1,
213,car,0.56,48,
213,car,0.30,100,
213,car,0.17,108,
213,car,0.13,113,
214,car,0.85,1,
214,car,0.59,48,
214,car,0.35,100,
214,car,0.19,108,
214,car,0.14,113,
215,car,0.85,1,
215,car,0.60,48,
215,car,0.34,100,
215,car,0.17,108,
215,car,0.11,113,
216,car,0.85,1,
216,car,0.60,48,
216,car,0.35,100,
216,car,0.18,108,
